net,val_accs,aa_apgd-ce@Linf_eps-0.1,aa_apgd-ce@Linf_eps-0.5,aa_apgd-ce@Linf_eps-1.0,aa_apgd-ce@Linf_eps-2.0,aa_apgd-ce@Linf_eps-3.0,aa_apgd-ce@Linf_eps-4.0,aa_apgd-ce@Linf_eps-8.0,aa_square@Linf_eps-0.1,aa_square@Linf_eps-0.5,aa_square@Linf_eps-1.0,aa_square@Linf_eps-2.0,aa_square@Linf_eps-3.0,aa_square@Linf_eps-4.0,aa_square@Linf_eps-8.0,fgsm@Linf_eps-0.1,fgsm@Linf_eps-0.5,fgsm@Linf_eps-1.0,fgsm@Linf_eps-2.0,fgsm@Linf_eps-3.0,fgsm@Linf_eps-4.0,fgsm@Linf_eps-5.0,fgsm@Linf_eps-6.0,fgsm@Linf_eps-7.0,fgsm@Linf_eps-8.0,fgsm@Linf_eps-255.0,pgd@Linf_eps-0.1,pgd@Linf_eps-0.5,pgd@Linf_eps-1.0,pgd@Linf_eps-2.0,pgd@Linf_eps-3.0,pgd@Linf_eps-4.0,pgd@Linf_eps-8.0
"(1, 0, 3, 2, 1, 2)",88.92,87.1,51.0,13.5,0.4,0.0,0.0,0.0,90.4,80.4,63.5,31.4,13.5,6.2,0.5,87.5,66.8,50.2,37.1,32.300000000000004,28.999999999999996,26.6,25.1,23.400000000000002,22.0,10.5,87.9,61.6,30.4,6.800000000000001,1.4000000000000001,0.4,0.0
"(3, 2, 2, 4, 3, 4)",89.11,86.8,48.8,13.4,0.8,0.0,0.0,0.0,90.4,79.4,62.8,30.599999999999998,14.2,6.5,0.6,87.2,67.0,52.2,41.8,37.9,35.8,34.300000000000004,33.1,31.5,30.0,10.2,87.6,60.6,31.3,9.0,3.5000000000000004,1.3,0.0
"(0, 4, 0, 4, 1, 3)",85.4,83.6,52.400000000000006,16.5,0.3,0.0,0.0,0.0,86.5,77.10000000000001,61.6,30.3,11.899999999999999,4.2,0.5,83.8,60.699999999999996,37.6,16.8,10.4,7.7,6.4,5.7,5.5,5.2,9.1,84.3,59.9,28.4,3.3000000000000003,0.2,0.0,0.0
"(1, 0, 2, 1, 1, 2)",89.0,86.6,49.3,12.5,0.5,0.0,0.0,0.0,90.10000000000001,79.9,63.4,32.1,14.299999999999999,6.4,0.6,86.9,65.8,50.7,38.6,33.1,30.5,28.999999999999996,27.0,25.3,23.799999999999997,10.2,87.2,60.099999999999994,30.099999999999998,6.9,1.6,0.5,0.0
"(3, 4, 2, 1, 4, 3)",88.54,86.6,51.6,15.1,0.8,0.0,0.0,0.0,90.10000000000001,79.60000000000001,63.9,32.300000000000004,14.499999999999998,6.3,0.4,86.9,66.2,50.1,38.5,34.4,32.2,31.1,29.799999999999997,28.7,27.500000000000004,10.0,87.3,61.7,33.300000000000004,8.9,2.5,0.7000000000000001,0.0
"(2, 1, 1, 3, 1, 0)",87.07,85.5,45.800000000000004,11.5,0.4,0.0,0.0,0.0,89.5,77.8,60.099999999999994,29.799999999999997,13.700000000000001,6.5,0.7000000000000001,86.2,65.8,52.800000000000004,42.5,38.1,35.699999999999996,33.800000000000004,32.2,30.5,28.499999999999996,9.3,86.6,58.199999999999996,29.9,7.5,1.7000000000000002,0.4,0.0
"(3, 3, 0, 0, 0, 0)",86.76,84.7,48.9,11.700000000000001,0.1,0.0,0.0,0.0,87.9,77.3,59.8,28.1,9.8,2.9000000000000004,0.2,85.0,60.0,36.6,16.7,10.9,8.6,7.5,6.800000000000001,6.5,6.4,10.0,85.5,57.599999999999994,24.4,2.0,0.1,0.0,0.0
"(2, 1, 4, 1, 2, 2)",88.35,87.7,54.400000000000006,18.5,2.4,0.4,0.0,0.0,90.9,81.6,66.2,36.8,18.7,9.700000000000001,1.4000000000000001,88.0,68.5,55.50000000000001,45.0,41.0,38.3,36.8,35.3,33.6,31.900000000000002,10.100000000000001,88.4,64.2,37.2,12.6,5.2,2.4,0.1
"(4, 1, 0, 0, 2, 4)",80.38,80.9,55.400000000000006,23.200000000000003,1.2,0.0,0.0,0.0,83.0,74.0,57.9,28.000000000000004,10.9,3.6999999999999997,0.4,81.0,60.9,38.1,15.0,7.5,4.9,3.8,3.3000000000000003,3.1,3.0,10.7,81.39999999999999,61.199999999999996,33.6,4.7,0.5,0.0,0.0
"(1, 0, 1, 4, 0, 3)",85.97,82.8,42.3,9.0,0.1,0.0,0.0,0.0,86.5,74.4,55.300000000000004,24.099999999999998,8.4,2.4,0.3,83.3,56.10000000000001,34.0,16.5,10.9,9.0,8.3,7.5,7.000000000000001,6.7,10.0,83.8,52.6,19.900000000000002,1.3,0.1,0.0,0.0
"(3, 2, 3, 4, 4, 4)",87.61,86.2,51.800000000000004,15.7,1.0,0.1,0.0,0.0,89.5,78.2,61.199999999999996,30.4,13.100000000000001,5.4,0.5,86.6,65.2,48.6,34.699999999999996,29.5,26.8,25.4,24.3,23.200000000000003,22.400000000000002,11.200000000000001,87.1,61.199999999999996,32.0,8.0,2.7,1.0,0.0
"(0, 1, 4, 3, 2, 0)",87.36,85.7,47.4,13.4,1.2,0.1,0.0,0.0,89.4,78.0,61.1,30.599999999999998,15.299999999999999,8.3,1.3,86.2,64.3,49.4,40.0,37.9,37.3,36.6,35.9,34.8,33.300000000000004,10.0,86.6,58.099999999999994,29.799999999999997,8.3,2.3,0.8,0.0
"(2, 1, 0, 2, 2, 0)",90.65,89.2,51.1,14.099999999999998,0.6,0.0,0.0,0.0,92.2,82.3,65.60000000000001,34.5,16.0,7.000000000000001,0.2,89.7,72.3,61.5,52.300000000000004,47.199999999999996,43.4,40.5,38.0,35.8,33.6,10.0,89.9,63.800000000000004,35.8,8.9,2.1999999999999997,0.5,0.0
"(3, 2, 0, 0, 3, 0)",89.02,87.0,45.5,9.9,0.4,0.0,0.0,0.0,90.4,79.3,60.099999999999994,27.400000000000002,11.4,5.3,0.5,87.4,64.1,45.6,32.6,28.000000000000004,25.6,24.2,22.900000000000002,21.5,19.900000000000002,8.0,87.8,57.599999999999994,24.8,4.7,1.3,0.5,0.0
"(3, 4, 1, 3, 4, 0)",85.59,84.89999999999999,55.7,20.4,1.0,0.1,0.0,0.0,87.4,77.5,61.3,31.6,13.5,5.3,0.2,85.1,64.8,45.7,29.099999999999998,23.400000000000002,20.9,19.400000000000002,18.099999999999998,17.4,17.2,10.0,85.39999999999999,63.2,34.5,7.3999999999999995,1.4000000000000001,0.4,0.0
"(1, 0, 1, 3, 4, 4)",71.49,73.0,61.0,44.2,16.5,4.8,1.0999999999999999,0.0,74.5,66.7,55.00000000000001,31.3,15.299999999999999,7.7,0.8,73.0,61.7,48.0,26.5,14.000000000000002,8.1,4.9,3.4000000000000004,2.4,1.9,10.2,73.3,62.9,49.1,24.3,10.0,3.6999999999999997,0.0
"(1, 0, 4, 0, 0, 1)",70.9,72.5,59.9,41.8,14.7,4.0,0.8999999999999999,0.0,74.0,65.60000000000001,53.1,28.999999999999996,13.4,6.2,0.7000000000000001,72.5,60.8,45.9,25.0,13.100000000000001,8.0,4.9,3.5999999999999996,3.0,2.5,9.8,72.8,62.0,46.7,22.400000000000002,9.2,3.0,0.0
"(4, 4, 0, 2, 3, 4)",81.55,81.10000000000001,58.699999999999996,26.6,1.7999999999999998,0.0,0.0,0.0,83.5,75.6,61.8,33.6,14.6,5.800000000000001,0.5,81.2,62.8,41.3,17.1,8.4,5.1,3.9,3.2,2.9000000000000004,2.7,12.0,81.8,63.3,37.0,6.6000000000000005,0.7000000000000001,0.1,0.0
"(3, 4, 0, 1, 2, 0)",85.8,82.89999999999999,40.6,5.8999999999999995,0.0,0.0,0.0,0.0,86.8,75.5,57.8,23.599999999999998,7.8,3.2,0.7000000000000001,83.3,52.300000000000004,25.3,9.3,6.4,5.800000000000001,5.7,5.800000000000001,6.0,6.4,10.0,83.89999999999999,50.4,14.899999999999999,0.7000000000000001,0.0,0.0,0.0
"(2, 2, 4, 2, 4, 2)",88.64,89.3,62.4,26.5,3.9,0.6,0.1,0.0,91.7,83.6,70.6,43.6,23.7,12.9,1.3,89.5,74.1,62.6,52.900000000000006,49.1,46.9,44.800000000000004,43.4,41.4,39.1,10.0,89.9,70.3,47.3,20.200000000000003,9.2,4.3999999999999995,0.3
"(0, 0, 3, 0, 4, 0)",75.31,75.0,51.9,23.9,1.2,0.0,0.0,0.0,78.10000000000001,71.6,60.8,38.2,19.900000000000002,9.6,2.0,75.0,55.2,34.2,11.5,4.6,2.5,1.7999999999999998,1.7999999999999998,1.7000000000000002,1.7999999999999998,10.0,75.4,56.2,32.5,5.4,0.3,0.0,0.0
"(1, 0, 2, 4, 1, 3)",88.55,87.1,51.1,13.200000000000001,0.4,0.0,0.0,0.0,90.7,80.10000000000001,63.1,30.099999999999998,13.200000000000001,5.6000000000000005,0.4,87.5,66.4,49.4,36.3,32.1,30.0,28.199999999999996,26.8,24.9,23.3,9.700000000000001,87.9,61.7,30.099999999999998,6.0,1.3,0.4,0.0
"(0, 2, 1, 2, 0, 3)",90.1,88.5,53.0,13.3,0.4,0.0,0.0,0.0,91.4,81.89999999999999,65.7,33.2,14.6,6.0,0.2,88.9,69.69999999999999,55.900000000000006,44.3,39.6,36.0,33.800000000000004,32.1,30.3,28.199999999999996,7.8,89.3,64.4,33.2,6.1,1.0999999999999999,0.3,0.0
"(0, 1, 3, 2, 3, 0)",88.83,87.6,52.6,14.000000000000002,0.4,0.0,0.0,0.0,90.5,80.9,63.9,30.5,12.8,4.8,0.1,87.9,67.0,49.2,34.8,30.3,27.400000000000002,26.0,24.6,23.1,21.5,10.100000000000001,88.2,62.5,30.5,5.6000000000000005,1.0999999999999999,0.3,0.0
"(1, 4, 0, 1, 1, 2)",86.46,85.7,57.099999999999994,20.200000000000003,1.3,0.1,0.0,0.0,88.3,78.4,63.0,31.6,14.000000000000002,6.1,0.4,85.9,65.5,45.7,29.599999999999998,23.799999999999997,21.4,20.1,19.1,18.3,17.599999999999998,9.4,86.3,64.0,34.0,8.200000000000001,2.1,0.6,0.0
"(4, 1, 4, 2, 0, 2)",81.77,82.6,59.9,26.900000000000002,1.7999999999999998,0.1,0.0,0.0,84.2,73.5,57.199999999999996,25.5,8.0,2.4,0.1,82.69999999999999,64.0,41.4,17.5,9.1,6.3,5.2,4.8,4.7,4.9,10.0,83.1,64.7,37.3,6.7,0.8,0.1,0.0
"(1, 2, 0, 4, 1, 3)",90.25,88.2,50.6,12.2,0.2,0.0,0.0,0.0,91.2,81.69999999999999,65.7,32.5,13.900000000000002,5.8999999999999995,0.3,88.5,69.19999999999999,53.5,41.3,35.8,33.2,31.0,29.2,27.900000000000002,26.5,9.5,88.9,62.5,30.8,5.6000000000000005,0.7000000000000001,0.1,0.0
"(1, 4, 2, 4, 4, 2)",88.95,86.6,50.9,15.7,1.2,0.2,0.0,0.0,90.0,79.3,64.0,32.4,15.2,7.199999999999999,1.0,87.0,66.7,52.900000000000006,43.2,40.0,37.7,36.1,34.699999999999996,33.0,31.5,10.0,87.4,61.8,34.8,12.2,5.0,2.1,0.2
"(1, 2, 4, 1, 2, 0)",87.29,85.6,49.6,16.2,1.4000000000000001,0.1,0.0,0.0,89.1,78.60000000000001,61.8,32.800000000000004,16.400000000000002,8.799999999999999,1.0,86.0,63.0,47.8,37.1,33.900000000000006,32.9,32.2,32.0,31.2,30.0,10.0,86.3,58.699999999999996,31.2,9.4,2.8000000000000003,0.8,0.0
"(4, 1, 3, 1, 4, 1)",83.99,84.3,57.99999999999999,24.9,1.5,0.1,0.0,0.0,87.0,77.2,62.9,34.8,15.5,5.800000000000001,0.2,84.6,64.3,44.1,22.900000000000002,15.5,12.2,10.9,10.2,9.9,9.9,10.5,85.0,63.800000000000004,36.9,7.8,1.2,0.3,0.0
"(3, 3, 4, 2, 1, 3)",88.67,88.0,56.10000000000001,17.9,0.7000000000000001,0.0,0.0,0.0,91.0,82.0,67.0,37.0,17.8,8.3,0.6,88.2,69.39999999999999,53.1,38.6,32.7,29.799999999999997,27.500000000000004,25.1,23.3,21.2,10.0,88.5,65.10000000000001,35.8,7.6,1.4000000000000001,0.2,0.0
"(3, 3, 0, 3, 0, 1)",86.41,83.5,48.0,11.899999999999999,0.2,0.0,0.0,0.0,87.1,76.0,58.699999999999996,25.7,9.5,3.0,0.3,83.89999999999999,59.0,34.699999999999996,15.299999999999999,9.5,7.7,6.7,6.3,6.4,6.6000000000000005,9.9,84.2,56.8,23.799999999999997,2.0,0.1,0.0,0.0
"(3, 4, 1, 3, 0, 2)",88.34,87.3,50.4,14.799999999999999,0.8999999999999999,0.1,0.0,0.0,90.7,79.7,62.1,31.0,14.799999999999999,6.800000000000001,0.6,87.8,68.30000000000001,54.300000000000004,44.7,40.9,39.4,37.4,36.0,33.800000000000004,31.8,10.8,88.1,61.9,33.900000000000006,10.6,3.6999999999999997,1.5,0.0
"(0, 4, 2, 2, 1, 2)",89.33,88.3,53.800000000000004,19.5,2.6,0.5,0.2,0.0,91.4,81.2,65.4,36.8,20.0,11.200000000000001,1.5,88.7,71.8,62.6,56.3,53.5,51.9,50.4,49.0,47.099999999999994,44.7,11.700000000000001,89.0,65.2,42.4,20.0,9.8,5.1,0.6
"(0, 0, 3, 0, 0, 2)",88.78,85.7,42.0,7.8,0.1,0.0,0.0,0.0,90.10000000000001,77.7,57.49999999999999,24.6,9.2,3.5000000000000004,0.2,86.3,61.8,44.3,30.9,25.6,22.7,20.9,19.5,18.5,17.7,9.700000000000001,86.7,54.50000000000001,22.0,2.9000000000000004,0.4,0.0,0.0
"(0, 3, 2, 1, 2, 4)",88.52,86.9,50.6,12.4,0.3,0.0,0.0,0.0,90.4,79.60000000000001,62.5,30.099999999999998,12.3,5.6000000000000005,0.5,87.3,65.7,50.1,37.1,32.7,30.3,29.2,28.000000000000004,27.1,25.900000000000002,9.6,87.8,60.6,30.3,6.6000000000000005,1.3,0.4,0.0
"(1, 4, 3, 0, 1, 4)",83.98,84.39999999999999,58.199999999999996,24.5,1.6,0.0,0.0,0.0,86.8,78.8,66.7,39.300000000000004,19.0,8.4,0.6,84.6,65.2,44.0,22.5,14.899999999999999,11.899999999999999,10.6,10.0,9.8,9.8,10.0,85.0,64.60000000000001,36.9,7.3,1.2,0.1,0.0
"(3, 2, 4, 2, 4, 3)",88.71,87.3,54.2,17.9,2.0,0.2,0.0,0.0,90.2,81.0,65.8,35.099999999999994,18.2,9.5,1.0999999999999999,87.7,68.8,53.6,42.3,38.2,35.8,33.900000000000006,32.7,30.8,28.7,9.4,88.0,64.0,35.5,11.1,4.1000000000000005,1.7000000000000002,0.0
"(2, 2, 4, 1, 1, 0)",87.09,85.6,49.6,16.2,1.4000000000000001,0.1,0.0,0.0,89.1,78.60000000000001,61.8,32.800000000000004,16.400000000000002,8.799999999999999,1.0,86.0,63.0,47.8,37.1,33.900000000000006,32.9,32.2,32.0,31.2,30.0,10.0,86.3,58.699999999999996,31.2,9.4,2.8000000000000003,0.8,0.0
"(1, 0, 4, 3, 0, 2)",87.79,85.7,46.9,12.5,0.8999999999999999,0.0,0.0,0.0,89.7,78.4,61.4,30.099999999999998,14.2,6.9,0.8,86.2,63.4,48.3,38.0,34.9,33.0,32.2,31.1,30.3,28.7,10.100000000000001,86.7,57.699999999999996,28.7,7.5,2.3,0.7000000000000001,0.0
"(1, 1, 1, 4, 3, 1)",10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
"(0, 2, 4, 4, 1, 4)",81.72,81.6,60.6,30.5,3.3000000000000003,0.1,0.0,0.0,83.89999999999999,75.8,63.6,36.6,17.1,7.3999999999999995,0.5,81.69999999999999,64.0,43.1,18.5,9.0,4.9,3.2,2.5,2.3,2.1,9.8,82.1,64.8,40.400000000000006,9.700000000000001,1.2,0.2,0.0
"(3, 3, 1, 1, 2, 1)",86.08,84.8,45.4,11.3,0.6,0.0,0.0,0.0,89.2,76.7,59.3,28.999999999999996,13.200000000000001,6.2,0.6,85.39999999999999,64.9,51.800000000000004,42.1,38.800000000000004,37.6,35.9,33.900000000000006,31.3,28.9,9.9,85.8,57.49999999999999,29.299999999999997,7.7,2.1,0.8,0.0
"(0, 0, 0, 0, 4, 4)",33.18,51.6,45.1,37.8,24.099999999999998,13.4,6.6000000000000005,0.2,52.300000000000004,48.3,42.8,32.2,23.599999999999998,16.0,3.1,51.6,45.2,38.4,26.6,18.099999999999998,11.700000000000001,7.7,5.1,3.4000000000000004,2.3,8.5,51.800000000000004,46.2,39.7,27.6,18.099999999999998,10.7,1.0
"(2, 2, 4, 1, 0, 4)",86.74,86.0,50.4,14.499999999999998,0.8999999999999999,0.0,0.0,0.0,89.60000000000001,79.2,62.5,32.2,14.899999999999999,7.3,0.8,86.4,64.5,48.8,37.9,34.1,32.5,31.6,31.0,30.099999999999998,29.599999999999998,10.7,86.8,59.8,31.2,7.8,2.0,0.6,0.0
"(3, 4, 4, 3, 3, 3)",85.38,85.0,54.900000000000006,19.400000000000002,0.7000000000000001,0.0,0.0,0.0,87.8,78.10000000000001,62.5,32.9,14.499999999999998,6.0,0.4,85.39999999999999,64.8,46.300000000000004,30.5,24.8,22.3,20.599999999999998,19.6,19.0,19.1,10.0,85.8,62.6,33.7,6.800000000000001,1.2,0.2,0.0
"(2, 0, 2, 1, 3, 3)",89.83,88.8,54.800000000000004,16.6,0.8999999999999999,0.0,0.0,0.0,91.5,82.0,66.60000000000001,35.8,17.9,8.6,0.5,89.1,71.8,60.3,50.9,47.4,45.2,43.2,41.3,39.6,37.5,9.9,89.4,66.0,38.4,11.700000000000001,3.2,1.0,0.0
"(0, 2, 4, 3, 2, 0)",87.42,87.0,55.400000000000006,19.0,1.0,0.1,0.0,0.0,89.8,80.4,64.8,35.3,17.299999999999997,7.9,0.5,87.3,66.8,49.4,35.8,31.5,29.5,28.499999999999996,27.3,26.5,25.5,10.4,87.6,63.6,35.0,8.799999999999999,2.0,0.4,0.0
"(4, 4, 1, 4, 1, 4)",60.16,61.0,53.2,43.4,26.200000000000003,13.4,6.4,0.3,61.7,56.00000000000001,47.599999999999994,32.800000000000004,20.9,12.5,1.6,61.0,53.6,44.6,30.0,19.2,12.6,8.5,5.8999999999999995,4.1000000000000005,3.1,9.2,61.199999999999996,54.400000000000006,46.0,30.8,18.7,10.8,0.8999999999999999
"(3, 1, 2, 4, 2, 2)",88.76,87.6,54.7,17.4,1.3,0.2,0.0,0.0,90.60000000000001,80.80000000000001,65.2,35.099999999999994,16.6,8.200000000000001,0.4,87.9,70.7,60.4,52.900000000000006,49.6,47.599999999999994,45.5,43.3,40.9,38.5,11.4,88.3,65.10000000000001,41.0,14.299999999999999,5.0,2.1,0.1
"(3, 4, 3, 2, 3, 3)",88.25,87.5,51.5,14.799999999999999,0.4,0.0,0.0,0.0,90.60000000000001,80.4,63.7,32.300000000000004,14.2,6.1,0.4,88.0,68.4,54.6,43.8,39.7,37.7,35.8,33.7,32.4,30.3,10.7,88.3,62.3,33.6,7.8,1.6,0.4,0.0
"(1, 3, 0, 3, 3, 2)",89.38,87.2,46.2,9.6,0.2,0.0,0.0,0.0,91.0,79.4,61.9,29.5,11.899999999999999,5.1,0.3,87.8,65.7,50.4,38.0,32.300000000000004,29.2,26.8,25.2,23.5,22.0,9.5,88.1,58.4,26.400000000000002,4.1000000000000005,0.6,0.1,0.0
"(4, 1, 3, 4, 4, 2)",85.03,84.89999999999999,59.199999999999996,26.5,2.5,0.2,0.0,0.0,87.3,78.7,64.7,36.5,17.5,7.8,0.7000000000000001,85.2,65.7,46.300000000000004,27.800000000000004,21.0,18.2,16.900000000000002,15.9,15.299999999999999,15.0,10.299999999999999,85.5,65.2,38.5,10.2,2.9000000000000004,0.8,0.0
"(0, 3, 4, 0, 1, 3)",85.6,84.6,57.49999999999999,23.200000000000003,1.5,0.0,0.0,0.0,87.2,77.9,64.1,34.8,16.2,7.1,0.5,84.8,65.60000000000001,47.4,30.4,24.0,21.2,19.8,19.2,18.8,18.4,7.8,85.1,64.3,36.7,8.6,1.7000000000000002,0.3,0.0
"(2, 4, 3, 2, 3, 1)",89.47,87.1,49.8,14.000000000000002,0.8,0.0,0.0,0.0,90.7,80.0,63.6,33.0,15.9,7.6,0.7000000000000001,87.6,68.2,54.800000000000004,44.800000000000004,41.6,39.7,38.1,36.8,35.4,33.5,9.4,88.0,61.7,33.300000000000004,8.7,3.0,1.2,0.0
"(3, 0, 2, 4, 4, 0)",88.56,86.1,43.5,8.6,0.2,0.0,0.0,0.0,90.10000000000001,78.2,59.199999999999996,26.1,10.9,4.3999999999999995,0.5,86.5,61.1,42.9,30.099999999999998,25.4,22.7,21.4,20.4,19.3,18.5,10.0,86.9,55.400000000000006,22.7,3.8,0.8999999999999999,0.2,0.0
"(3, 2, 2, 2, 2, 0)",88.55,88.0,52.7,16.3,1.3,0.2,0.0,0.0,91.2,81.6,65.4,34.9,16.8,8.200000000000001,0.8,88.5,70.19999999999999,57.099999999999994,47.699999999999996,44.0,41.699999999999996,40.1,38.2,36.4,34.8,10.8,88.7,63.9,36.1,11.799999999999999,4.3999999999999995,1.9,0.2
"(1, 1, 3, 3, 2, 0)",85.41,82.19999999999999,44.6,10.100000000000001,0.1,0.0,0.0,0.0,85.9,73.9,55.2,23.200000000000003,7.7,2.4,0.2,82.5,56.99999999999999,34.2,16.400000000000002,10.5,8.200000000000001,7.3999999999999995,6.6000000000000005,6.4,6.3,9.5,83.1,53.900000000000006,22.0,2.0,0.1,0.0,0.0
"(3, 3, 1, 4, 1, 2)",86.99,84.89999999999999,43.2,10.299999999999999,0.4,0.0,0.0,0.0,89.0,77.2,59.199999999999996,28.9,12.6,5.6000000000000005,0.5,85.5,64.1,49.7,38.9,34.9,32.2,29.9,27.500000000000004,25.1,22.900000000000002,10.0,85.7,55.900000000000006,27.400000000000002,5.6000000000000005,1.3,0.4,0.0
"(0, 0, 3, 3, 0, 3)",86.8,84.39999999999999,46.5,11.0,0.2,0.0,0.0,0.0,88.2,76.6,58.4,26.700000000000003,9.2,2.7,0.0,84.89999999999999,60.3,38.4,19.6,13.900000000000002,11.600000000000001,10.100000000000001,9.5,9.3,9.4,9.8,85.39999999999999,56.3,23.400000000000002,2.1999999999999997,0.1,0.0,0.0
"(3, 1, 1, 3, 3, 2)",87.34,84.89999999999999,44.9,9.3,0.2,0.0,0.0,0.0,88.7,76.9,57.8,25.5,9.1,3.0,0.1,85.5,62.3,44.5,30.3,25.6,23.3,21.7,20.599999999999998,19.5,18.4,10.100000000000001,85.7,56.39999999999999,24.099999999999998,3.3000000000000003,0.4,0.1,0.0
"(4, 1, 0, 4, 4, 4)",52.56,54.900000000000006,48.0,40.2,24.8,13.900000000000002,7.000000000000001,0.1,55.900000000000006,52.2,46.9,37.2,28.799999999999997,21.7,5.800000000000001,54.800000000000004,48.1,40.8,27.6,18.2,12.1,7.6,5.1,3.2,2.3,11.700000000000001,55.00000000000001,49.0,42.0,28.799999999999997,18.3,11.200000000000001,0.8
"(1, 2, 2, 2, 1, 2)",89.33,88.8,55.60000000000001,20.200000000000003,1.7999999999999998,0.1,0.0,0.0,91.7,82.5,66.9,37.7,19.900000000000002,10.0,0.5,89.3,73.3,64.60000000000001,57.9,54.800000000000004,53.2,51.6,50.1,47.8,45.0,9.6,89.60000000000001,66.9,43.7,17.2,6.7,2.4,0.1
"(2, 2, 3, 4, 0, 3)",89.27,88.6,56.89999999999999,20.5,1.6,0.1,0.0,0.0,91.4,82.19999999999999,67.60000000000001,38.9,20.9,10.6,0.8,89.0,72.3,61.6,54.6,52.1,50.2,48.4,46.2,43.9,41.699999999999996,10.8,89.2,67.10000000000001,43.2,17.4,6.800000000000001,2.8000000000000003,0.1
"(4, 3, 2, 4, 3, 2)",88.64,87.3,53.7,19.400000000000002,2.5,0.5,0.1,0.0,90.4,80.4,64.3,34.699999999999996,18.0,9.9,1.7000000000000002,87.7,69.39999999999999,57.8,49.2,45.6,43.7,41.8,39.7,37.7,35.9,9.9,88.0,64.2,40.0,16.8,7.1,3.3000000000000003,0.3
"(2, 3, 1, 1, 2, 3)",88.5,87.7,54.0,18.7,1.7000000000000002,0.2,0.0,0.0,90.5,81.2,64.8,35.199999999999996,18.0,9.3,0.6,88.1,70.6,59.9,52.5,50.0,48.3,46.7,44.6,42.5,39.800000000000004,10.100000000000001,88.4,64.9,40.0,16.8,7.3,3.1,0.2
"(3, 1, 2, 1, 3, 3)",88.47,87.6,51.1,13.100000000000001,0.4,0.0,0.0,0.0,90.60000000000001,80.5,64.60000000000001,31.4,14.2,6.6000000000000005,0.6,87.9,67.30000000000001,50.4,37.9,33.4,31.6,29.9,28.599999999999998,26.8,25.5,10.100000000000001,88.2,62.4,30.4,6.7,1.6,0.5,0.0
"(3, 1, 4, 0, 2, 4)",87.55,85.7,50.6,13.8,0.5,0.0,0.0,0.0,89.2,79.3,63.4,32.6,15.2,7.199999999999999,0.8,86.2,64.9,49.2,36.5,32.5,30.0,27.900000000000002,26.700000000000003,25.3,23.9,10.9,86.5,60.6,30.4,6.6000000000000005,1.7000000000000002,0.4,0.0
"(3, 1, 0, 1, 1, 2)",84.73,80.80000000000001,48.8,14.7,0.3,0.0,0.0,0.0,84.1,74.0,56.99999999999999,26.5,9.3,2.7,0.2,81.10000000000001,55.60000000000001,29.599999999999998,8.0,2.5,1.2,0.8999999999999999,0.7000000000000001,0.7000000000000001,0.7000000000000001,7.3999999999999995,81.8,55.400000000000006,24.6,2.0,0.1,0.0,0.0
"(2, 2, 4, 4, 1, 1)",72.06,72.5,59.9,41.8,14.7,4.0,0.8999999999999999,0.0,74.0,65.60000000000001,53.1,28.999999999999996,13.4,6.2,0.7000000000000001,72.5,60.8,45.9,25.0,13.100000000000001,8.0,4.9,3.5999999999999996,3.0,2.5,9.8,72.8,62.0,46.7,22.400000000000002,9.2,3.0,0.0
"(4, 1, 3, 4, 0, 4)",79.03,80.10000000000001,51.4,17.299999999999997,0.3,0.0,0.0,0.0,83.2,74.4,60.5,31.5,13.200000000000001,5.1,0.6,80.30000000000001,57.4,34.0,12.6,6.2,4.3999999999999995,3.9,4.0,4.1000000000000005,4.6,10.0,80.80000000000001,57.4,28.299999999999997,2.8000000000000003,0.1,0.0,0.0
"(3, 4, 3, 1, 0, 1)",85.98,82.5,43.3,8.6,0.0,0.0,0.0,0.0,86.9,73.2,53.900000000000006,21.3,6.4,1.7999999999999998,0.0,83.0,57.699999999999996,35.5,17.599999999999998,12.2,10.2,9.1,8.799999999999999,8.6,8.5,10.0,83.5,53.7,20.4,1.3,0.0,0.0,0.0
"(4, 4, 4, 4, 2, 0)",67.37,70.8,58.599999999999994,41.5,14.6,3.2,0.4,0.0,71.8,63.0,51.1,29.5,14.499999999999998,6.3,0.0,70.89999999999999,59.599999999999994,45.1,23.3,11.4,5.800000000000001,3.3000000000000003,2.1999999999999997,1.7000000000000002,1.4000000000000001,10.0,71.2,60.699999999999996,46.400000000000006,21.9,8.200000000000001,2.4,0.0
"(3, 0, 2, 4, 0, 2)",89.06,87.7,53.6,15.2,0.7000000000000001,0.0,0.0,0.0,91.0,80.60000000000001,64.3,32.4,14.2,6.2,0.3,88.0,67.60000000000001,52.5,39.4,34.699999999999996,32.2,30.5,28.7,27.0,25.7,11.0,88.4,62.9,32.7,7.9,1.7999999999999998,0.4,0.0
"(3, 2, 1, 0, 1, 3)",87.52,85.0,46.0,12.1,0.4,0.0,0.0,0.0,89.2,77.9,60.199999999999996,30.4,14.299999999999999,7.000000000000001,0.6,85.6,64.8,51.0,41.699999999999996,38.7,36.7,34.8,33.0,31.0,28.999999999999996,10.5,85.9,57.8,30.099999999999998,7.8,1.7999999999999998,0.5,0.0
